,ID,label,tanggal,judul,narasi,nama file gambar,databersih
3659,189039.0,1,02/07/2020,Foto Uya Kuya Menghipnotis Wapres Maruf Amin,Uya Kuya Saya Coba Akan Menghipnotis Pak Maruf Amin Apakah Beliau Jujur Dan Tau Tentang RUU HIP Yang Ngotot Di Usulkan PARTAI BANTENG Yang Ingin Mengganti PANCILA Dan Apakah Beliau Menyetujui Tentang RUU HIP itu????????? JawabannyaCukup Kalian Yang Bisa Menilai.,189039.png,uya kuya hipnotis maruf amin beliau jujur tau ruu hip ngotot usul partai banteng pancila beliau tuju ruu hip jawabannyacukup nilai
3660,328304.0,1,02/07/2020,Foto Imam Besar Kadrun yg baru : IMAM BESAR ROJACK AL GARONG,Imam Besar Kadrun yg baru : IMAM BESAR ROJACK AL GARONG,328304.jpg,imam kadrun imam rojack garong
3661,90724.0,1,03/07/2020,"Video Jokowi & Mega Naik Pitam, Ternyata Hasto yang Bongkar Sebut RUU HIP Diusulkan PDIP",HAYO LO JOKOWI & MEGAWATI NAIK PITAM! Ternyata HASTO yang BONGKAR Sebut RUU HIP DIUSULKAN PDIP,90724.jpg,hayo jokowi megawati pitam nyata hasto bongkar ruu hip usul pdip
3662,279139.0,1,03/07/2020,dua matahari Lunar Hunter,"Hari ini, dua matahari muncul di perbatasan antara Amerika Serikat dan Kanada, satu adalah matahari asli dan yang lainnya adalah bulan. Fenomena ini disebut Lunar Hunter dan hanya terjadi ketika bumi mengubah porosnya. Bulan dan matahari lahir pada saat yang bersamaan, dan bulan memantulkan sinar matahari dengan intensitas yang kuat, mengingatkan kita pada matahari kedua. Bagikan ini! sangat cantik! ! !",279139.png,matahari muncul batas amerika serikat kanada matahari fenomena lunar hunter bumi poros matahari lahir pantul sinar matahari intensitas kuat matahari cantik
3663,688734.0,1,03/07/2020,Video Uji Coba Beberapa Merk Air Minum Mineral Kemasan Yang Berbahaya,"Ilmu yg bisa kita petik, sebagai pengetahuan.. Bahwa tidak semua minuman dapat kita minum.. Air LIMINERAL sangat berbahaya bagi tubuh kita.",688734.png,ilmu petik minum minum air limineral bahaya tubuh
3664,557666.0,1,03/07/2020,PHK Besar-Besaran BCA Segera Terjadi,"PHK besar-besaran BCA segera terjadi, Teller dan CS akan segera dihilangkan. Seluruh Indonesia",557666.jpg,phk bca teller hilang indonesia
3665,688740.0,1,03/07/2020,Foto Di jaman Jokowi... Monumen palu arit boleh berdiri,Di jaman Jokowi Monumen palu arit boleh berdiri Paham kan.,688740.png,jaman jokowi monumen palu arit
3666,770665.0,1,03/07/2020,Desain Helm Covid-19 Pada Kompetisi NFL,The #COVID19 NFL Helmet,770665.png,covid 19  nfl helmet
3667,778857.0,1,03/07/2020,Indomaret memberikan 5000 voucher gratis senilai Rp 2.000.000,Indomaret memberikan 5000 voucher gratis senilai Rp 2.000.000 untuk merayakan ulang tahun ke-31. Saya baru saja menerima voucher saya. Disini:,778857.jpg,indomaret  500  nila raya ke- 31 
3668,877146.0,1,03/07/2020,"sejeluarga d india meningal,Daun pisang tempat mereka makan terimpeksi pirus k lalawar","Hati2 makan pakai daun pisang,sejeluarga d india meningal,Daun pisang tempat mereka makan terimpeksi pirus k lalawar..bagi2kan brita terbaru ini.",877146.png,hati 2  makan daun pisang sejeluarga india meningal daun pisang makan terimpeksi pirus lalawar bagi 2 kan brita
3669,107096.0,1,04/07/2020,Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,107096.png,koplak kompas demo tolak hip siar gilir demo pdip live
3670,819801.0,1,04/07/2020,Video rumah sakit terkenal di Brazil kosong padahal katanya ada 5000 orang yang positif corona,Video ini terjadi di Brazil. Sebuah rumah sakit terkenal disana diserbu oleh sekumpulan penduduk yang turut disertai oleh seorang ADUN untuk mengetahui benarkah ada 5000 orang yang positif corona disitu dan angka kematiannya dalam tempo 2 hari mencapai lebih 200 orang. Mereka mendapati rumah sakit kosong dan tidak ada seperti visual yang disiarkan dalam media. Katanya ini juga realiti yang sama bagi beberapa rumah sakit yang telah disiarkan dalam media. Konon skenario ini dilakukan dengan permintaan dari WHO yang akan membayar 8000 euro bagi tiap kematian yang didaftarkan sebagai akibat virus corona dan 5000 euro bagi tiap pesakit dan 300 euro bagi tiap pemeriksaan. Inilah sebab mengapa angkanya melonjak tinggi. Kesimpulan: ada rahasia antar bangsa dalam perkara ini. Bagaimana dengan Indonesia? Haruskah tinggal diam mengikuti permainan tingkat tinggi ini. Silahkan anda simpulkan,819801.png,video brazil buah rumah sakit kenal serbu kumpul duduk adun  500  positif corona angka mati tempo capai  200  rumah sakit kosong visual siar media realiti rumah sakit siar media konon skenario laku who bayar  800  euro mati daftar akibat virus corona  500  euro sakit  300  euro periksa angka lonjak simpul rahasia bangsa perkara indonesia tinggal diam main tingkat silah simpul
3671,74324.0,1,05/07/2020,"SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI","SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI",74324.png,laku rapid test covid- 19  santri kudus santri sadar
3672,303697.0,1,05/07/2020,Gambar Tangkapan Layar Berita Viva.co.id Berjudul Kementan Produksi Massal Kalung Antivirus Corona Bulan Depan Dengan Foto Headline Kalung Bertaring,Entar lagi jual karet gelang. #KalungAntiBego,303697.jpg,entar jual karet gelang kalungantibego
3673,402002.0,1,05/07/2020,Viral Foto Pengemudi Ojek Online Tanpa Kepala,Viral ojol tanpa kepala,402002.png,viral ojol kepala
3674,803415.0,1,05/07/2020,Video Bahagianya Sniper TNI saat target masuk dan kena pesawat Israel ancur di udara,BAHAGIANYA SNIPER TNI SAAT TARGET MASUK DAN KENA PESAWAT ISRAEL ANCUR DI UDARA. #BravoTNIPenjagaKedaulatanNegara,803415.png,bahagia sniper tni target masuk kena pesawat israel ancur udara bravotnipenjagakedaulatannegara
3675,811604.0,1,05/07/2020,"Foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya","Potret foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya",811604.jpg,potret foto pahlawan perang era teknik ngibul negara musuh janji manis
3676,25164.0,1,06/07/2020,Video Kecelakaan Maut Di Air Terjun Uluk Til Belu NTT,Kecelakaan Maut Di Air Terjun Uluk Til Belu NTT,25164.jpg,celaka maut air terjun uluk til belu ntt
3677,41551.0,1,06/07/2020,WNA Diangkat Menjadi Direksi di BUMN,INFO BUMN Warga Negara Australia bernama Antonius Reiner Haryanto diangkat menjadi Direktur Transformasi Bisnis Holding Rumah Sakit BUMN Pertamedika. Ini pertama kalinya Warga Negara Asing menjadi Direksi di BUMN Indonesia. Mohon bantu sebarkan info ini. #TolakWnaJadiDireksiBumn,41551.jpg,bumn warga negara australia nama antonius reiner haryanto angkat direktur transformasi bisnis holding rumah sakit bumn pertamedika warga negara asing direksi bumn indonesia bantu sebar tolakwnajadidireksibumn
3678,246347.0,1,06/07/2020,Tentara India membunuh kakeknya dan bocah laki-laki ini mengambil batu untuk membunuh pembunuh kakeknya.,"Tentara India membunuh kakeknya dan bocah laki-laki ini mengambil batu untuk membunuh pembunuh kakeknya. Sekarang tanyakan kepada dunia jika bocah ini mengambil senjata setelah dia besar untuk membunuh pembunuh kakeknya, akankah dunia memanggilnya teroris ?? #Save_Kashmir R.Ul Islam",246347.png,tentara india bunuh kakek bocah laki batu bunuh bunuh kakek dunia bocah senjata bunuh bunuh kakek dunia panggil teroris save kashmir islam
3679,295497.0,1,06/07/2020,Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Cara Disuntik,"Mon tak mateh yah ken esuntik mateh le pas epositif aghi corona (Kalau tidak meninggal pasiennya disuntik mati. Lalu dikatakan karena korona), Karena bagi para dokter korona itu uang",295497.png,mon mateh yah ken esuntik mateh pas epositif aghi corona tinggal pasien suntik mati korona dokter korona uang
3680,574031.0,1,06/07/2020,Foto Presiden Jokowi Memegang Sepeda dengan Narasi PAHLAWAN KENA PAJAK SEPEDA,PAHLAWAN KENA PAJAK SEPEDA,574031.jpg,pahlawan kena pajak sepeda
3681,942666.0,1,06/07/2020,Foto Presiden Soekarno Bersama Barrack Obama Kecil,Saat Presiden Soekarno datang ke SD Menteng dan bersalaman dgn Barrack Obama kecil.Tidak pernah ada orang yg menyangka klo ternyata Obama menjadi orang nomor satu di Amerika.Memang Soekarno itu penuh kharisma,942666.jpg,presiden soekarno menteng salam dgn barrack obama sangka klo nyata obama nomor amerika soekarno kharisma
3682,57915.0,1,07/07/2020,Breaking News: Megawati Mengundurkan Diri Dari Ketua Umum PDIP,"Disaat_umat_ISLAM_lagi_gencar_menyerang_Moncong_Putih,_tiba-tiba_Megawati_mengundurkan_diri_dari_Ketua_Umum_PDIP Ada ya dengan mbak mega",57915.png,umat islam gencar serang moncong putih megawati undur ketua pdip mega
3683,90690.0,1,07/07/2020,Anies Sebut Solusi Banjir adalah Tinggal Tunggu Musim Kemarau,SOLUSI BANJIR ITU MUDAH TINGGAL TUNGGU MUSIM KEMARAU,90690.jpg,solusi banjir mudah tinggal musim kemarau
3684,442939.0,1,07/07/2020,RUU HIP Disahkan Tengah Malam,Bila rezim berhaluan faham komunis saat ini tetap ngotot mengesahkan RUU HIP dan TIDAK MEMBATALKANNYA maka !!!SERUAN jihad MUI berlaku,442939.jpg,rezim haluan faham komunis ngotot kesah ruu hip batal seru jihad mui laku
3685,434749.0,1,07/07/2020,Foto sekarang Papua mempunyai jalan Trans Papua yg kinclong dan mulus,"Alamak , Kenikmatan apalagi yg akan didustakan, sekarang Papua mempunyai jalan Trans Papua yg kinclong dan mulus. Papua dapat menikmati ini setelah 74 tahun merdeka, terlambat memang, tetapi lebih baik terlambat dari pada tidak sama sekali. Terimakasih pak Presiden,terimakasih pak Jokowi",434749.png,alamak nikmat dusta papua trans papua kinclong mulus papua nikmat merdeka lambat lambat terimakasih presiden terimakasih jokowi
3686,451140.0,1,07/07/2020,Foto Presiden Jokowi dengan Narasi Mengakui Bahwa Marahnya Menggunakan Teks,"Saya itu kalo lg MARAH.. SERING LUPA apa yg di OMONGIN, MAKA NYA SAYA pake Tek",451140.jpg,kalo marah lupa omongin pake tek
3687,695362.0,1,07/07/2020,Video GEDUNG MOONTON KEBARAKAN!!!MOBILE LEGEND DITUTUP SEMENTARA,Tadi malam tak bisa online mobile legends Pantasan gedung nya terbakar,695362.png,malam online mobile legends gedung bakar
3688,713261.0,1,07/07/2020,Video Detik-Detik Lahirnya 17 Anak Kembar,WOW AMAZING KUASA ALLOH DETIK DETIK LAHIRNYA 17 ANAK KEMBAR SEMOGA YANG BELOM PUNYA ANAK DI SEGERAKAN AAMIN BAGIKAN BIAR BANYAK YANG TAU KEAJAIBAN ITU ADA BAGI YANG PERCAYA,713261.jpg,wow amazing kuasa alloh detik detik lahir anak kembar moga bom anak aamin biar tau ajaib percaya
3689,762411.0,1,07/07/2020,Surat Edaran PERMINTAAN DATA SISWA BERPRESTASI TAHUN AJARAN 2019/2020,TENTANG PERMINTAAN DATA SISWA BERPRESTASI TAHUN AJARAN 2019/2020,762411.png,data siswa prestasi ajar  2019   2020 
3690,770605.0,1,07/07/2020,Selebaran Kegiatan Budaya Gawai Dayak Juli 2020,Selebaran Kegiatan Budaya Gawai Dayak Juli 2020,770605.jpg,selebaran giat budaya gawai dayak juli  2020 
3691,770620.0,1,07/07/2020,Video Raja Thailand dan Istrinya bersholawat agar Corona hilang dari Dunia dan negeri ini.,Raja Thailand dan Istrinya bersholawat agar Corona hilang dari Dunia dan negeri ini. Subhanallah  Please feel free for share,770620.png,raja thailand bersholawat corona hilang dunia negeri subhanallah feel for share
3692,934444.0,1,07/07/2020,Foto Uya Kuya Menghipnotis Wapres Maruf Amin,Pak kiai bela dong byk umat Islam lgi di pojokan bela Islam jga ibadah,934444.png,kiai bela byk umat islam lgi pojok bela islam jga ibadah
3693,550.0,1,08/07/2020,"ini bukan politik, tapi kenyataan Pak Jokowi berhasil memulangkan 11,000 Triliun uang negara dari Swiss.","Maaf  dan , ini bukan politik, tapi kenyataan Pak Jokowi berhasil memulangkan 11,000 Triliun uang negara dari Swiss. 11ribu Triliun siap di bawa balik ke Indonesia.RUU Treaty on Mutual Legal Assistance in Criminal Matters between the Republic of Indonesia and The Swiss Confederation (MLA RI-Swiss) resmi disahkan DPR RI tanggal 3 juli 2020. Dengan demikian proses konstitusi menarik dana di Swiss sudah selesai. Perjuangan yang panjang menghadapi ex koruptor yang bersenggama dengan agama. Terimakasih para kadrun yang terus nyinyirian kapan uang 11.000 triliun kembali ke Indonesia. Tanpa anda nyinyir, rasanya sulit RUU itu bisa disahkan oleh DPR. Pemilik 84 rekening gendut siap siap gigit jari . Mungkin tekanan ke Pak Jokowi makin kencang. ini baca beritanya",550.png,maaf politik tapi nyata jokowi hasil pulang triliun uang negara swiss  11 ribu triliun bawa indonesia ruu treaty mutual legal assistance criminal matters between republic indonesia and swiss confederation mla ri-swiss resmi sah dpr tanggal juli  2020  proses konstitusi tarik dana swiss selesai juang hadap koruptor bersenggama agama terimakasih kadrun nyinyirian uang triliun indonesia nyinyir sulit ruu sah dpr milik rekening gendut gigit jari tekan jokowi kencang baca berita
3694,254507.0,1,08/07/2020,Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid,Rekan2 di Jkt dan sekitarnya. mohon berhati2 ya Saat ini Jkt dan sekitarnya penularan Covid meningkat. Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid. Banyak perawat di RS Swasta di Jkt saat ini terjangkit Covid. Semoga diberi kesembuhan Kiranya kita semua waspada.,254507.jpg,rekan 2  jkt berhati 2  jkt tular covid tingkat dirut rsui direktur rsui staff rsui rawat rsui kena covid awat swasta jkt jangkit covid moga sembuh waspada
3695,557607.0,1,08/07/2020,habis apel ganyang PKI ga perduli kovid2an yang penting dapur ngebul,habis apel ganyang PKI ga perduli kovid2an yang penting dapur ngebul,557607.png,habis apel ganyang pki duli kovid 2 an dapur ngebul
3696,623143.0,1,08/07/2020,Belanja Menggunakan Plastik Dikenakan Denda Rp 250 Ribu,Belanja pakai kantong plastik kena denda 250k walau kita bawa dari rumah. Depan toko / mal ada kontrol dari pemda. HATI2,623143.png,belanja kantong plastik kena denda  250 k bawa rumah toko mal kontrol pemda hati 2 
3697,664100.0,1,08/07/2020,Pesan Berantai Imbauan Kepolisian tentang Hacker Penyebar Video Pornografi,"Kami dari kepolisian negara republik indonesia menghibau kepada seluruh masyarakat indonesia tetap waspada dan berhati hati: Perhatian bagi pengguna FACEBOOK dan WA!!! TV ONE baru saja mengeluarkan berita bahwa hacker sudah mulai masuk facebook dan Wa. Dan mereka menempatkan video seks memakai nama anda pada teman teman anda, tanpa anda mengetahuinya. Anda tidak dapat melihatnya, namun orang lain bisa melihatnya seolah olah anda yg mempublikasikannya. Jadi, jika anda menerima suatu video (barangkali atas nama saya), maka itu bukan saya!!",664100.jpg,polisi negara republik indonesia menghibau masyarakat indonesia waspada perhati facebook one berita hacker masuk facebook video seks nama teman teman lihat lihat olah olah publikasi video barangkali nama
3698,827947.0,1,08/07/2020,Gambar Pilih Golkar,Pilih Golkar Asuu Jangan PDI Pelerr,827947.jpg,pilih golkar asuu pdi pelerr
3699,877094.0,1,08/07/2020,"Jokowi Halal Dilengserkan, Sudah di labeli oleh MUI, Siapa yg tdk patuh terhadap MUI maka HARAM",Sudah di labeli oleh MUI . Siapa yg tdk patuh terhadap MUI maka HARAM. Tinggal tunggu revolusi berdarah atau mengakui kecurangan secara konstitusional Dan Mempertanggung jawabkan semua kerusakan yg di perbuat bersama Gerombolannya serta Bertobat. Kami di ciptakan hidup baik untuk nanti Mati dengan jln Selamat. MUI JOKOWI HALAL DILENGSERKAN,877094.png,label mui tdk patuh hadap mui haram tinggal revolusi darah curang konstitusional tanggung rusa gerombol tobat cipta hidup mati jln selamat mui jokowi halal lengser
3700,950821.0,1,08/07/2020,"Ulama Umat Muslim Dimusuhi, Kalau Guru Besar Agama Lain Cium Tangan",Ulama umat muslim di musuhi Kalau guru besar dari agama lain dia cium tangan.. ini orang sebenarnya agama apa sih..Yang seperti ini yang mau di jadikan panutan,950821.png,ulama umat muslim musuh guru agama cium tangan agama panutan
3701,492060.0,1,09/07/2020,Pengakuan Ribka Tjiptaning Semua Anak PKI Bergabung ke PDIP,Pengakuan Ribka Tjiptaning..!!!. Mayoritas anak PKI bergabung ke PDIP,492060.jpg,ribka tjiptaning mayoritas anak pki gabung pdip
3702,582173.0,1,09/07/2020,"Jenderal TNI  DR. ENDRIARTONO SUTARTO, M.Ph., Panglima TNI ke 14 Wafat"," wainna Illaihi Rojiun . Turut Berdukacita atas Wafatnya Jenderal TNI (Purn) DR. ENDRIARTONO SUTARTO, Mph., Panglima TNI ke 14. Semoga Almarhum Wafat dalam HUSNUL KHOTIMAH dan diampuni segala Dosa dosanya serta dilapangkan kuburnya Alfatihah Aamiiin.",582173.png,wainna illaihi rojiun dukacita wafat jenderal tni purn endriartono sutarto mph panglima tni moga almarhum wafat husnul khotimah ampun dosa dosa lapang kubur alfatihah aamiin
3703,647711.0,1,09/07/2020,Foto Inilah Makam Nabi Muhammad Saw di masjid Nabawi,"Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi.Yang menuliskan  Lalu Bagikan Foto Ini, semoga terkabul Doanya, Dikaruniai Banyak Keberuntungan dan Rizqi berlimpah Berkah, bisa ke sini berziarah. amiin yaa Robbal Alamiin",647711.png,subhanallah makam nabi muhammad saw masjid nabawi foto moga kabul doa karunia untung rizqi limpah berkah ziarah amiin yaa robbal alamiin
3704,123407.0,1,10/07/2020,"PENDIDIKAN AGAMA ISLAM  DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA","PENDIDIKAN AGAMA ISLAM (PAI) DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA Parah!",123407.png,didik agama islam pai bahasa arab tiada sekolah madrasah mts parah
3705,336408.0,1,10/07/2020,Menteri Luar Negeri Indonesia #RetnoMarsudi mengatakan bahwa pemerintahannya kewalahan oleh kepemimpinan #ULMWP,Menteri Luar Negeri Indonesia #RetnoMarsudi mengatakan bahwa pemerintahannya kewalahan oleh kepemimpinan #ULMWP dari #PapuaBarat yang sudah membuat #PapuaBarat sebuah fenomena global,336408.png,menteri negeri indonesia retnomarsudi perintah kewalahan pimpin ulmwp papuabarat papuabarat buah fenomena global
3706,90645.0,1,10/07/2020,Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo,"Untuk teman-teman fbku, yang melihat Surabaya zona hitam, harap dibaca. Smua yang d luar surabaya boleh di rawat di surabaya (rs milik sby), akan tetapi untuk warga Surabaya sendiri tidak diperbolehkan untuk ke rs milik rs dr soetomo (milik pemprov) SAMPAI BU RISMA SUJUD KE IDI. SAKING JANCOK DAN BOBROK E PEMROV JANCOK",90645.png,teman fbku lihat surabaya zona harap baca smua surabaya rawat surabaya milik sby warga surabaya milik soetomo milik pemprov risma sujud idi saking jancok bobrok pemrov jancok
3707,262674.0,1,10/07/2020,Satpol PP Pakai Sepeda Brompton Harga Seratus Juta Hasil Foya-Foya Uang Rakyat,"Waduh satpol pp pakai sepeda dg harga seratus juta, buatan inggris. Kadang emg ngenas lihat pejbt publik suka bgt memfoya2kan uang rakyat. Ini satpol pp daerah mana ya ?",262674.png,satpol sepeda harga ratus juta inggris emg ngenas lihat pejbt publik suka bgt memfoya 2 kan uang rakyat satpol daerah
